PatientID,Diagnosis,BreedID,Breed,Age,Sex,Neutered,WeightChange,Weight,Hospitalised,HeartRate,Temperature,Vomiting,Diarrhoea,Hepatomegaly,ThinDrySkin,Alopecia,Pruritus,MuscleWastageWeakness,Lethargy,Panting,Neurological,Polydipsia,Polyuria,IncreasedALKP,IncreasedATL/GGT/AST,LowUSG,Proteinuria,Hypertensive,LowBloodSugar,Hypothyroid,CruciateSurgery
478,1,99999,Crossbreed,10,F,True,Weight gain,39.3,False,,,False,False,False,False,True,False,False,False,True,False,True,True,True,True,,,False,False,False,False
479,1,14672,Schnauzer,9,F,False,False,13.55,False,,,False,False,True,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
480,1,15076,Staffordshire Bull Terrier,11,M,True,False,20.4,False,112.0,38.3,False,False,True,True,True,False,False,False,True,False,True,True,True,True,,,False,False,False,False
481,1,13793,Bulldog,9,F,True,False,22.0,True,120.0,,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False
482,1,14884,Springer Spaniel,13,F,True,False,25.8,False,90.0,,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,,False,False,False,False
483,1,13714,Bichon Frise,9,F,True,False,11.1,False,,39.0,False,False,True,False,False,False,False,False,False,False,True,True,,,False,,False,False,False,False
484,1,15076,Staffordshire Bull Terrier,9,M,False,False,23.3,False,,,False,False,True,False,False,True,False,False,False,False,True,True,,,True,True,False,False,False,False
485,1,14631,Labrador Retriever,12,M,True,False,,False,100.0,,False,False,True,True,False,False,True,False,False,False,False,False,,,False,,False,False,False,False
486,1,15087,Yorkshire Terrier,9,M,False,False,5.2,False,130.0,38.2,False,True,True,True,True,False,True,False,False,False,True,True,,,,,False,False,False,False
487,1,99999,Crossbreed,12,F,False,Weight loss,9.33,True,,38.6,False,True,True,False,False,False,False,False,False,False,True,False,True,True,,,False,False,False,True
488,1,15009,Jack Russell Terrier,14,M,True,False,11.1,False,,,False,False,False,False,False,False,False,False,True,False,True,False,True,True,,,False,False,False,False
489,1,15076,Staffordshire Bull Terrier,9,F,True,Weight gain,30.1,False,148.0,,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False
490,1,99999,Crossbreed,9,F,True,False,10.1,True,,,False,False,True,False,False,False,False,True,False,False,True,True,True,True,,,False,False,False,False
491,1,15076,Staffordshire Bull Terrier,10,F,True,Weight loss,,False,96.0,38.9,False,False,True,True,True,False,False,False,False,False,True,True,,,,,False,False,False,False
492,1,14591,Pomeranian,10,M,False,False,14.2,True,,,False,False,False,True,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
493,1,14963,Boston Terrier,12,M,True,False,,False,120.0,,False,False,True,False,True,False,True,False,False,False,False,False,,,,,False,False,False,False
494,1,14363,Lhasa Apso,12,M,True,False,7.9,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False
495,1,15087,Yorkshire Terrier,14,F,True,False,3.2,False,120.0,38.8,False,False,True,True,False,False,False,False,False,False,False,False,True,True,,True,False,False,False,False
496,1,13714,Bichon Frise,9,F,True,False,5.2,False,128.0,,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False
497,1,99999,Crossbreed,10,M,False,False,53.0,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
498,1,99999,Crossbreed,8,M,True,False,16.0,False,,,False,False,True,False,True,False,False,True,True,False,True,True,True,True,,,False,False,False,False
499,1,13756,Briard,9,F,False,False,45.0,False,112.0,,False,False,False,False,True,False,False,False,False,False,True,False,,,,,False,False,False,False
500,1,14631,Labrador Retriever,8,M,False,False,39.2,False,104.0,38.6,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False
501,1,15087,Yorkshire Terrier,13,M,True,False,7.5,False,,,False,False,False,True,False,True,False,False,False,True,True,True,,,True,True,False,False,False,False
502,1,14631,Labrador Retriever,11,F,True,False,39.5,True,164.0,,False,False,False,False,False,False,False,True,True,False,True,False,True,True,,,False,False,True,False
503,1,15009,Jack Russell Terrier,9,M,True,False,8.4,False,,39.7,False,False,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False
504,1,18063,Crossbreed,13,F,True,False,23.4,True,,,False,False,False,False,True,False,True,False,False,False,True,True,True,,,,False,False,False,False
505,1,15127,Whippet,8,M,True,False,,False,120.0,,False,False,False,False,True,False,False,True,True,False,False,True,,,False,True,False,False,False,False
506,1,14363,Lhasa Apso,8,F,True,False,8.4,False,138.0,38.8,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False
507,1,14833,Shih Tzu,12,M,False,False,12.7,False,,,False,False,False,True,True,False,False,False,False,False,True,False,,,,,False,False,False,False
508,1,99999,Crossbreed,11,F,True,False,,False,160.0,38.4,False,False,True,False,True,False,False,False,False,False,True,True,,,True,True,False,False,False,False
509,1,14846,Cocker Spaniel,13,M,True,False,,False,120.0,39.4,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
510,1,19077,Dogue de Bordeaux,6,F,True,False,67.0,False,,,False,False,False,False,False,False,False,False,True,True,False,False,True,True,,,False,False,False,False
511,1,99999,Crossbreed,18,M,True,False,18.9,False,132.0,,False,False,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False
512,1,15076,Staffordshire Bull Terrier,14,M,True,False,31.0,True,,,False,False,True,False,False,False,True,False,False,False,True,True,True,False,,,False,False,False,False
513,1,-175,Crossbreed,6,F,True,False,6.36,False,120.0,39.7,False,False,False,False,False,False,False,False,True,False,True,True,True,,True,False,False,False,False,False
514,1,15009,Jack Russell Terrier,14,M,False,False,6.8,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,False,False,False,False,False
515,1,14593,Poodle,11,F,True,False,8.35,False,120.0,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
516,1,15009,Jack Russell Terrier,6,M,False,False,10.2,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
517,1,13714,Bichon Frise,14,M,False,False,8.5,False,,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
518,1,14962,Border Terrier,12,F,True,False,10.25,True,,,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,False
519,1,99999,Crossbreed,6,F,False,False,9.2,True,,,False,False,True,False,False,False,False,False,False,False,False,False,True,,False,True,False,False,False,False
520,1,13714,Bichon Frise,12,M,False,False,6.16,False,,,False,False,False,True,True,True,False,False,False,False,True,True,,,,,False,False,False,False
521,1,14962,Border Terrier,11,F,True,False,8.6,False,100.0,,False,False,True,False,False,False,True,False,False,True,True,True,,,True,True,False,False,False,False
522,1,14962,Border Terrier,13,F,True,False,8.8,True,,,False,False,False,False,True,False,False,False,False,False,False,False,,,,,False,False,True,True
523,1,99999,Crossbreed,8,M,False,False,8.4,False,96.0,38.1,False,False,False,False,False,False,False,True,False,False,True,True,True,,,True,False,True,False,False
524,1,15009,Jack Russell Terrier,14,M,True,Weight loss,,False,160.0,38.4,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,False,False,False,False
525,1,15076,Staffordshire Bull Terrier,14,F,True,Weight gain,15.2,True,,,False,False,True,False,False,False,True,False,False,False,False,False,,,,,False,False,False,False
526,1,14591,Pomeranian,9,F,True,False,9.3,False,,,False,False,True,True,False,False,False,False,False,False,True,True,,,True,,False,False,False,False
527,1,13847,Chihuahua,8,M,True,Weight gain,7.15,False,152.0,39.1,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False
528,1,14962,Border Terrier,11,M,True,False,12.8,False,120.0,,False,False,False,False,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
529,1,99999,Crossbreed,9,M,True,False,63.5,False,,,False,False,False,False,False,False,True,False,False,False,True,True,True,,,,False,False,False,False
530,1,15086,West Highland White Terrier,9,F,True,Weight gain,11.4,False,106.0,39.4,False,False,True,True,False,False,False,False,True,False,True,True,True,True,,,False,False,False,False
531,1,13714,Bichon Frise,7,F,True,Weight gain,11.0,False,,,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False
532,1,14962,Border Terrier,8,F,True,False,8.25,False,,,False,False,False,True,False,False,False,False,False,False,True,True,,,,,False,False,False,False
533,1,14275,Siberian Husky,5,M,False,False,32.8,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False
534,1,14672,Schnauzer,10,F,True,False,8.2,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
535,1,14844,Cavalier King Charles Spaniel,8,M,True,False,14.4,False,,38.2,False,False,False,False,False,False,False,True,False,False,False,False,True,True,,,False,False,False,False
536,1,13957,Dachshund,11,M,True,False,7.9,False,108.0,39.1,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False
537,1,7347,Chihuahua,14,F,True,False,3.4,False,,,True,False,False,False,False,False,False,True,False,False,True,False,,,,,False,False,False,False
538,1,14833,Shih Tzu,15,M,True,False,8.6,False,160.0,38.7,False,False,True,True,True,False,False,False,False,False,False,False,True,True,,,False,False,False,False
539,1,14883,Springer Spaniel,11,F,True,Weight loss,,False,100.0,38.7,False,False,False,False,False,False,False,False,False,False,True,True,,,True,True,False,False,False,False
540,1,15009,Jack Russell Terrier,11,M,True,False,10.5,False,,,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
541,1,99999,Crossbreed,10,F,True,False,,False,100.0,,False,False,True,False,False,False,False,False,False,False,True,True,,,,,False,False,False,True
542,1,15087,Yorkshire Terrier,10,F,False,False,6.3,True,,,False,False,True,False,False,False,False,True,True,True,False,False,,,,,False,False,False,False
543,1,14595,Poodle,11,F,True,False,4.6,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,,,,False,False,False,False
544,1,99999,Crossbreed,11,M,True,False,17.2,False,140.0,38.8,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False
545,1,99999,Crossbreed,10,M,True,False,20.0,False,,,True,False,False,False,False,False,False,True,False,True,False,False,,,False,True,False,False,False,False
546,1,,Crossbreed,6,F,True,False,10.74,False,,,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
547,1,7347,Chihuahua,7,M,True,False,7.1,False,,,False,False,True,False,False,False,False,False,False,False,True,True,,,True,False,False,False,False,False
548,1,14118,Lancashire Heeler,12,M,False,False,10.14,False,104.0,,False,False,True,True,True,False,False,False,False,False,False,False,True,True,,,False,False,False,False
549,1,99999,Crossbreed,7,F,False,Weight gain,5.2,False,,38.2,False,False,False,False,False,False,False,False,False,True,True,True,True,,True,False,False,False,False,False
550,1,15087,Yorkshire Terrier,11,M,False,False,8.3,False,,,False,False,True,True,False,False,False,False,False,False,True,True,True,,,,False,False,False,False
551,1,15087,Yorkshire Terrier,8,M,True,Weight gain,5.11,False,,39.0,False,False,False,True,False,False,False,False,True,False,True,True,,,True,False,False,False,False,False
552,1,99999,Crossbreed,10,F,False,False,6.22,False,88.0,38.7,False,False,True,False,True,False,False,False,False,False,False,False,,,,,False,False,False,False
553,1,14844,Cavalier King Charles Spaniel,9,F,False,False,7.65,False,140.0,,False,False,True,True,True,False,False,False,False,False,True,False,True,True,,,False,False,False,False
554,1,14631,Labrador Retriever,11,M,False,False,47.0,True,,,False,False,False,False,False,False,False,False,False,False,False,False,,,True,True,True,False,False,False
555,1,15086,West Highland White Terrier,11,F,False,False,6.7,False,,,False,False,False,True,True,False,False,False,False,False,False,False,,,,,False,False,False,False
556,1,13956,Dachshund,12,F,True,False,3.6,False,192.0,,False,False,True,False,True,False,False,False,False,True,True,True,,,,,False,False,True,False
557,1,13714,Bichon Frise,8,F,True,False,9.6,False,,,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,,False,False,False,False
558,1,15086,West Highland Terrier,9,F,True,False,,False,120.0,38.8,False,False,True,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
559,1,14796,German Shepherd,9,F,True,No change,35.5,False,,,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,False,False,False
560,1,15009,Jack Russell Terrier,11,F,True,False,14.4,False,,,False,False,False,False,False,False,False,True,False,False,True,True,True,False,,,False,False,True,False
