"PatientID","Diagnosis","Breed","Age","Sex","Neutered","WeightChange","Weight","Hospitalised","HeartRate","Temperature","Vomiting","Diarrhoea","Hepatomegaly","ThinDrySkin","Alopecia","Pruritus","MuscleWastageWeakness","Lethargy","Panting","Neurological","Polydipsia","Polyuria","IncreasedALKP","IncreasedATL/GGT/AST","LowUSG","Proteinuria","Hypertensive","LowBloodSugar","Hypothyroid","CruciateSurgery"
420,"1","Crossbreed",7,"M",True,"No change",10.75,False,80,38.7,False,True,True,True,True,False,False,True,False,False,True,True,"True","False",NULL,NULL,False,False,False,False
421,"1","Dogue de Bordeaux",7,"F",True,"No change",56.25,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True",NULL,NULL,False,False,False,False
422,"1","Labrador Retriever",9,"F",False,"No change",37.8,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
423,"1","Beagle",9,"F",True,"No change",14.2,False,100,NULL,False,False,True,False,False,False,False,False,False,False,True,True,"True","True","True",False,False,False,False,False
424,"1","Bichon Frise",11,"M",True,"No change",9.2,True,NULL,38.3,True,False,False,False,False,False,False,False,True,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
425,"1","Crossbreed",15,"F",True,"No change",7.8,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,"False",True,False,False,False,True
426,"1","Bichon Frise",10,"M",False,"No change",11.26,True,NULL,NULL,False,False,True,False,True,False,False,False,False,False,False,False,"True",NULL,NULL,NULL,False,False,False,True
427,"1","Staffordshire Bull Terrier",13,"F",True,"No change",20.2,False,NULL,NULL,False,False,False,True,False,False,False,True,True,False,True,True,NULL,NULL,"True",NULL,False,False,False,False
428,"1","Siberian Husky",11,"F",False,"Weight loss",33.8,False,120,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,NULL,NULL,False,False,False,False
429,"1","Crossbreed",7,"F",True,"No change",9.3,False,128,39.1,False,False,True,False,False,False,False,True,True,False,True,True,"True","True","False",True,False,False,False,False
430,"1","Jack Russell Terrier",12,"M",True,"No change",7.5,False,NULL,NULL,False,False,False,False,True,False,False,False,False,False,True,True,"True","True",NULL,NULL,False,False,False,False
431,"1","West Highland White Terrier",14,"M",True,"No change",9.45,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,True,NULL,NULL,"True",True,False,False,False,False
432,"1","Cocker Spaniel",7,"F",True,"No change",NULL,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
433,"1","Bedlington Terrier",11,"F",True,"No change",9.8,False,80,NULL,False,False,False,False,True,False,False,True,False,False,True,True,NULL,NULL,NULL,NULL,False,False,True,False
434,"1","Crossbreed",9,"M",True,"No change",29.05,False,NULL,NULL,False,False,True,False,False,False,False,False,True,False,False,False,"True","True",NULL,NULL,False,False,False,False
435,"1","Bedlington Terrier",12,"F",True,"No change",12.8,False,100,38.8,False,False,False,False,False,False,False,False,False,False,True,False,"True","True","True",True,False,False,False,False
436,"1","Crossbreed",11,"F",True,"Weight loss",18.05,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
437,"1","Yorkshire Terrier",12,"F",True,"No change",8.55,False,NULL,NULL,False,False,True,False,True,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
438,"1","Basset Hound",13,"M",True,"No change",35,False,112,NULL,False,False,False,False,False,False,False,True,True,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
439,"1","Bichon Frise",6,"M",True,"No change",8.7,False,120,NULL,False,False,False,False,False,False,False,True,False,False,True,False,"True","True","False",True,False,False,True,False
440,"1","Boxer",7,"M",True,"Weight loss",NULL,True,NULL,NULL,False,False,False,False,True,False,False,False,False,False,True,False,"True","True","True",True,False,False,False,False
441,"1","Cocker Spaniel",9,"M",True,"No change",9.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,"True",True,False,False,False,False
442,"1","Jack Russell Terrier",8,"F",False,"No change",10,False,NULL,NULL,False,False,True,True,True,False,True,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
443,"1","Golden Retriever",11,"M",True,"No change",34,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","True",True,False,False,False,False
444,"1","Jack Russell Terrier",10,"F",True,"Weight gain",5.9,False,NULL,NULL,False,False,False,False,True,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
445,"1","Scottish Terrier",12,"F",True,"No change",14.6,True,NULL,NULL,False,False,True,True,False,False,True,False,False,False,True,False,"True",NULL,NULL,NULL,False,False,False,False
446,"1","Akita Inu",10,"F",True,"Weight gain",NULL,False,72,NULL,False,False,True,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
447,"1","Crossbreed",12,"F",True,"No change",15.5,False,NULL,37.9,False,False,True,False,False,False,False,False,False,False,True,True,"True","True","True",True,False,False,False,False
448,"1","Border Terrier",12,"M",True,"Weight gain",11.4,True,NULL,NULL,False,False,False,False,True,False,False,False,False,False,True,True,"True","True",NULL,NULL,False,False,True,False
449,"1","Jack Russell Terrier",9,"F",False,"No change",11.1,False,NULL,38,False,False,False,True,False,True,False,False,False,False,False,False,"True","True","False",False,False,False,False,False
450,"1","Border Terrier",7,"F",True,"No change",10.2,False,NULL,NULL,False,False,True,False,True,False,False,True,True,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
451,"1","Bichon Frise",6,"F",True,"No change",9.5,False,NULL,NULL,False,False,True,True,False,True,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
452,"1","Crossbreed",14,"F",True,"No change",13.3,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","True",NULL,False,False,False,False
453,"1","Staffordshire Bull Terrier",12,"F",False,"No change",19,False,NULL,NULL,False,False,True,False,True,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
454,"1","Crossbreed",10,"F",False,"No change",7.7,True,NULL,NULL,False,False,True,False,False,False,False,False,False,False,True,True,"True","True","False",False,False,False,False,False
455,"1","Shih Tzu",15,"M",True,"No change",NULL,False,NULL,NULL,False,False,True,False,False,False,True,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
456,"1","Poodle",9,"F",True,"No change",6,True,120,38.9,False,False,False,False,False,False,False,False,True,False,True,True,"True","True",NULL,NULL,False,False,True,True
457,"1","Bedlington Terrier",8,"F",True,"No change",9.2,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","False",True,False,False,False,False
458,"1","Shih Tzu",10,"F",True,"No change",8.2,True,120,37.4,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
459,"1","Staffordshire Bull Terrier",13,"F",True,"No change",NULL,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
460,"1","Crossbreed",6,"M",True,"No change",9.5,False,NULL,NULL,True,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
461,"1","Shar Pei",10,"M",False,"No change",22,False,104,37,False,False,True,True,True,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
462,"1","Yorkshire Terrier",5,"F",True,"Weight gain",4.7,False,140,NULL,False,False,False,False,True,False,False,False,True,False,True,True,"False","False",NULL,NULL,False,False,False,False
463,"1","Schnauzer",5,"M",True,"No change",19.9,False,NULL,NULL,False,False,True,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
464,"1","Crossbreed",8,"M",True,"Weight gain",11.2,False,122,NULL,False,False,False,False,False,False,False,False,True,False,False,False,"True","True",NULL,NULL,False,False,False,False
465,"1","Collie",8,"F",True,"No change",16.95,False,NULL,NULL,False,False,False,False,True,False,False,False,False,False,True,True,"True","True","True",False,False,False,False,False
466,"1","Irish Terrier",9,"F",True,"No change",21.1,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,True,True,"True","True","False",False,False,False,False,False
467,"1","Cocker Spaniel",12,"M",True,"No change",13.6,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","True",NULL,False,False,False,False
468,"1","Shih Tzu",11,"M",True,"No change",8.1,False,120,38.5,False,False,True,False,False,False,False,True,False,False,True,True,"True","True","True",True,False,False,False,False
469,"1","Hungarian Vizsla",10,"F",False,"No change",26.7,False,108,39.2,False,True,False,False,True,False,False,True,False,False,True,False,"True","True",NULL,NULL,False,False,False,False
470,"1","Crossbreed",11,"F",True,"No change",38.2,False,128,39.2,False,False,True,False,False,False,False,False,True,False,True,True,"True","True","False",True,False,False,False,False
471,"1","Rottweiler",6,"M",True,"No change",59,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
472,"1","Bichon Frise",6,"M",True,"Weight gain",13.9,True,NULL,NULL,False,True,True,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,True
473,"1","Crossbreed",6,"F",False,"Weight gain",33.1,False,NULL,NULL,False,False,True,False,True,False,False,True,False,False,True,True,"True","True",NULL,NULL,False,False,False,False
474,"1","Crossbreed",13,"M",True,"No change",9.8,False,NULL,NULL,False,True,False,True,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,True
475,"1","Yorkshire Terrier",10,"M",False,"No change",7.3,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,True,True,NULL,NULL,"False",True,False,False,False,False
476,"1","Crossbreed",12,"M",True,"No change",10.5,False,128,38.1,False,False,False,False,False,False,False,False,True,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
477,"1","Crossbreed",9,"M",True,"No change",NULL,False,120,38.6,False,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
478,"1","Crossbreed",10,"F",True,"Weight gain",39.3,False,NULL,NULL,False,False,False,False,True,False,False,False,True,False,True,True,"True","True",NULL,NULL,False,False,False,False
479,"1","Schnauzer",9,"F",False,"No change",13.55,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
480,"1","Staffordshire Bull Terrier",11,"M",True,"No change",20.4,False,112,38.3,False,False,True,True,True,False,False,False,True,False,True,True,"True","True",NULL,NULL,False,False,False,False
481,"1","Bulldog",9,"F",True,"No change",22,True,120,NULL,False,False,False,False,True,False,False,True,False,False,True,True,"True","True","False",True,False,False,False,False
482,"1","Springer Spaniel",13,"F",True,"No change",25.8,False,90,NULL,False,False,True,False,False,False,False,False,False,False,True,True,"True","True","True",NULL,False,False,False,False
483,"1","Bichon Frise",9,"F",True,"No change",11.1,False,NULL,39,False,False,True,False,False,False,False,False,False,False,True,True,NULL,NULL,"False",NULL,False,False,False,False
484,"1","Staffordshire Bull Terrier",9,"M",False,"No change",23.3,False,NULL,NULL,False,False,True,False,False,True,False,False,False,False,True,True,NULL,NULL,"True",True,False,False,False,False
485,"1","Labrador Retriever",12,"M",True,"No change",NULL,False,100,NULL,False,False,True,True,False,False,True,False,False,False,False,False,NULL,NULL,"False",NULL,False,False,False,False
486,"1","Yorkshire Terrier",9,"M",False,"No change",5.2,False,130,38.2,False,True,True,True,True,False,True,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
487,"1","Crossbreed",12,"F",False,"Weight loss",9.33,True,NULL,38.6,False,True,True,False,False,False,False,False,False,False,True,False,"True","True",NULL,NULL,False,False,False,True
488,"1","Jack Russell Terrier",14,"M",True,"No change",11.1,False,NULL,NULL,False,False,False,False,False,False,False,False,True,False,True,False,"True","True",NULL,NULL,False,False,False,False
489,"1","Staffordshire Bull Terrier",9,"F",True,"Weight gain",30.1,False,148,NULL,False,False,False,False,True,True,False,True,True,False,True,True,"True","True","False",False,False,False,False,False
490,"1","Crossbreed",9,"F",True,"No change",10.1,True,NULL,NULL,False,False,True,False,False,False,False,True,False,False,True,True,"True","True",NULL,NULL,False,False,False,False
491,"1","Staffordshire Bull Terrier",10,"F",True,"Weight loss",NULL,False,96,38.9,False,False,True,True,True,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
492,"1","Pomeranian",10,"M",False,"No change",14.2,True,NULL,NULL,False,False,False,True,False,False,False,False,False,False,True,True,NULL,NULL,"True",True,False,False,False,False
493,"1","Boston Terrier",12,"M",True,"No change",NULL,False,120,NULL,False,False,True,False,True,False,True,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
494,"1","Lhasa Apso",12,"M",True,"No change",7.9,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","False",False,False,False,False,False
495,"1","Yorkshire Terrier",14,"F",True,"No change",3.2,False,120,38.8,False,False,True,True,False,False,False,False,False,False,False,False,"True","True",NULL,True,False,False,False,False
496,"1","Bichon Frise",9,"F",True,"No change",5.2,False,128,NULL,False,False,True,False,False,False,False,False,True,False,True,True,"True","True","False",True,False,False,False,False
497,"1","Crossbreed",10,"M",False,"No change",53,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","True",False,False,False,False,False
